Target233_716.pdb,1355.06
Target233_88.pdb,1165.27
Target233_116.pdb,1164.18
Target233_1039.pdb,1108.66
Target233_1040.pdb,1013.83
Target233_1121.pdb,927.68
Target233_751.pdb,912.01
Target233_1018.pdb,822.28
Target233_625.pdb,801.60
Target233_1614.pdb,639.73
Target233_1621.pdb,617.65
Target233_808.pdb,616.20
Target233_887.pdb,528.42
Target233_1566.pdb,521.09
Target233_703.pdb,483.37
Target233_1538.pdb,466.01
Target233_1537.pdb,463.98
Target233_1273.pdb,457.47
Target233_53.pdb,457.27
Target233_1207.pdb,363.71
Target233_1130.pdb,362.73
Target233_1387.pdb,354.42
Target233_1154.pdb,344.76
Target233_505.pdb,313.60
Target233_1678.pdb,303.75
Target233_308.pdb,288.72
Target233_1403.pdb,275.59
Target233_439.pdb,262.80
Target233_1279.pdb,261.29
Target233_26.pdb,255.80
Target233_430.pdb,208.24
Target233_1433.pdb,206.41
Target233_141.pdb,203.34
Target233_42.pdb,202.22
Target233_1602.pdb,201.85
Target233_993.pdb,201.20
Target233_743.pdb,198.70
Target233_858.pdb,193.28
Target233_1493.pdb,192.03
Target233_555.pdb,188.87
Target233_1096.pdb,188.63
Target233_1292.pdb,188.01
Target233_862.pdb,185.26
Target233_1360.pdb,183.60
Target233_1449.pdb,182.53
Target233_85.pdb,177.02
Target233_253.pdb,177.02
Target233_463.pdb,172.71
Target233_1035.pdb,169.80
Target233_36.pdb,168.11
Target233_278.pdb,167.83
Target233_443.pdb,167.79
Target233_710.pdb,164.87
Target233_191.pdb,164.87
Target233_863.pdb,159.70
Target233_1532.pdb,157.17
Target233_13.pdb,155.36
Target233_881.pdb,155.03
Target233_412.pdb,155.03
Target233_345.pdb,153.19
Target233_523.pdb,153.04
Target233_98.pdb,152.00
Target233_89.pdb,145.88
Target233_976.pdb,142.08
Target233_1003.pdb,140.87
Target233_950.pdb,140.43
Target233_462.pdb,138.56
Target233_1676.pdb,138.08
Target233_739.pdb,134.34
Target233_1081.pdb,133.00
Target233_478.pdb,132.67
Target233_1125.pdb,132.50
Target233_392.pdb,128.72
Target233_428.pdb,125.12
Target233_78.pdb,124.45
Target233_865.pdb,119.95
Target233_652.pdb,119.69
Target233_1580.pdb,119.69
Target233_729.pdb,116.96
Target233_657.pdb,116.91
Target233_546.pdb,114.08
Target233_370.pdb,112.39
Target233_1451.pdb,109.14
Target233_1645.pdb,107.48
Target233_68.pdb,107.22
Target233_647.pdb,106.40
Target233_1585.pdb,106.40
Target233_20.pdb,106.08
Target233_1338.pdb,105.53
Target233_737.pdb,104.48
Target233_144.pdb,104.48
Target233_1415.pdb,104.09
Target233_192.pdb,102.69
Target233_627.pdb,102.45
Target233_780.pdb,100.52
Target233_517.pdb,100.52
Target233_1029.pdb,99.55
Target233_1014.pdb,97.07
Target233_960.pdb,96.98
Target233_667.pdb,96.98
Target233_1309.pdb,96.98
Target233_765.pdb,96.55
Target233_353.pdb,96.40
Target233_1089.pdb,96.40
Target233_764.pdb,96.17
Target233_832.pdb,95.36
Target233_35.pdb,92.18
Target233_250.pdb,92.18
Target233_65.pdb,91.30
Target233_1181.pdb,91.30
Target233_1488.pdb,90.82
Target233_471.pdb,90.41
Target233_666.pdb,88.01
Target233_223.pdb,88.01
Target233_1479.pdb,87.52
Target233_1554.pdb,87.46
Target233_807.pdb,87.05
Target233_403.pdb,86.76
Target233_481.pdb,85.77
Target233_1409.pdb,85.66
Target233_1349.pdb,85.66
Target233_735.pdb,85.64
Target233_112.pdb,85.33
Target233_673.pdb,85.15
Target233_638.pdb,85.15
Target233_926.pdb,84.73
Target233_1396.pdb,83.32
Target233_1316.pdb,83.32
Target233_910.pdb,82.96
Target233_715.pdb,82.91
Target233_777.pdb,82.68
Target233_1048.pdb,82.47
Target233_501.pdb,82.40
Target233_756.pdb,81.68
Target233_166.pdb,81.68
Target233_639.pdb,81.44
Target233_1411.pdb,80.56
Target233_1315.pdb,80.56
Target233_833.pdb,80.33
Target233_1368.pdb,80.33
Target233_449.pdb,80.29
Target233_289.pdb,80.08
Target233_1474.pdb,80.08
Target233_337.pdb,79.73
Target233_1289.pdb,78.94
Target233_587.pdb,77.77
Target233_48.pdb,77.40
Target233_561.pdb,77.35
Target233_1535.pdb,77.26
Target233_1069.pdb,77.26
Target233_305.pdb,76.88
Target233_1324.pdb,76.88
Target233_90.pdb,76.22
Target233_1066.pdb,76.13
Target233_1504.pdb,75.70
Target233_406.pdb,75.40
Target233_104.pdb,75.40
Target233_809.pdb,75.31
Target233_1257.pdb,75.09
Target233_962.pdb,75.04
Target233_1197.pdb,75.04
Target233_633.pdb,74.67
Target233_1143.pdb,74.53
Target233_75.pdb,74.30
Target233_61.pdb,74.28
Target233_1233.pdb,73.87
Target233_1553.pdb,73.85
Target233_176.pdb,73.68
Target233_33.pdb,73.39
Target233_1318.pdb,73.39
Target233_371.pdb,72.71
Target233_893.pdb,72.33
Target233_1388.pdb,72.33
Target233_437.pdb,71.38
Target233_399.pdb,70.71
Target233_441.pdb,70.58
Target233_1520.pdb,70.58
Target233_849.pdb,70.54
Target233_707.pdb,70.54
Target233_1105.pdb,70.54
Target233_1636.pdb,70.42
Target233_528.pdb,69.74
Target233_606.pdb,69.27
Target233_1083.pdb,69.13
Target233_1683.pdb,68.95
Target233_581.pdb,68.08
Target233_1195.pdb,68.08
Target233_453.pdb,67.23
Target233_1015.pdb,67.23
Target233_1250.pdb,66.64
Target233_1235.pdb,66.64
Target233_1506.pdb,65.50
Target233_1108.pdb,65.50
Target233_1122.pdb,64.80
Target233_1467.pdb,64.66
Target233_1107.pdb,64.60
